Rxns,Growth0,Opt1_0,Opt2_0,Opt3_0,Opt4_0,Mix_0,Growth2,Opt1_2,Opt2_2,Opt3_2,Opt4_2,Mix_2,Growth4,Opt1_4,Opt2_4,Opt3_4,Opt4_4,Mix_4,Growth2a2,Opt1_2g2,Opt2_2g2,Opt3_2g2,Opt4_2g2,Mix_2g2
PTPATi,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PTPATim,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PTRCt3i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTRCtex2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP1,-0.025434566,0.00E+00,0,0,0.00E+00,0,-0.022442264,0.00E+00,0,0,0,0,-0.019449962,0,0,0,0.00E+00,0.00E+00,-0.022442264,-0.0030429,-0.0030429,-0.0030429,-0.0030429,-0.0030429
PUNP1m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP2,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
PUNP3,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PUNP3m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNP4,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0
PUNP5,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
PUNP6,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
PUNP7,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
PYAM5PO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYDAMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYDXK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYDXNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYDXNO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYDXO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYK,1.222086825,2,2,1.2,2,1.2,1.313606022,2,2,1.697478992,2,1.658914729,1.405125219,2,2,2,2,2,1.313606022,1.912432967,1.913153167,1.833728106,1.913153167,1.789328147
PYNP2r,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0
PYR5CDm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYRDC,0.037914881,0.402955003,0.838323353,0,0.749802684,0,0.033454307,0.145063801,0.934131737,0,0.269928966,0.573643411,0.028993733,2.04E-13,1.132743363,9.29E-16,1.49E-47,1.132743363,0.033454307,0.0094172,0.92589792,0,0.07239868,0.803323634
PYRDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYRt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYRt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
PYRt2m,0.984082342,0,0,0,0,0,1.103602066,0,0,0,0,0.00E+00,1.223121791,0,0,0,0,0.00E+00,1.103602066,0.932486184,0.004003,0.877170082,0.871765259,0.011334
PYRt2p,0,-0.100738751,-0.107784431,1.58E-32,-0.118389897,1.96E-31,0,-0.03626595,-0.043912176,0,-0.042620363,-1.10E-45,0,0.00E+00,0,0,0.00E+00,0,0,0,-0.007281442,0,-0.000752097,0
QUILSYN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QULNS,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
QULNtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAFGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBFK,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
RBFKm,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
RBFSa,0.000165501,0,0,0,0,0,0.000146031,0,0,0,0,0,0.00012656,0,0,0,0.00E+00,0,0.000146031,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05
RBFSb,8.28E-05,0,0,0,0,0,7.30E-05,0,0,0,0,0,6.33E-05,0,0,0,0.00E+00,0,7.30E-05,9.90E-06,9.90E-06,9.90E-06,9.90E-06,9.90E-06
RBK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIBFLVt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIBFLVtm,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
RIBt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNDR1,0.000300912,0,0,0,0,0,0.00026551,0,0,0,0,0,0.000230109,0,0,0,0,0,0.00026551,3.60E-05,3.60E-05,3.60E-05,3.60E-05,3.60E-05
RNDR1n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNDR2,0.000200608,0,0,0,0,0,0.000177007,0,0,0,0,0,0.000153406,0,0,0,0,0.00E+00,0.000177007,2.40E-05,2.40E-05,2.40E-05,2.40E-05,2.40E-05
RNDR2n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNDR3,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
RNDR3n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNDR4,0.00050152,0.00E+00,0,0,0,0.00E+00,0.000442517,0,0,0,0,0,0.000383515,0.00E+00,0,0,0,0.00E+00,0.000442517,6.00E-05,6.00E-05,6.00E-05,6.00E-05,6.00E-05
RNDR4n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNMK,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
RNTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNTR2,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
RNTR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
RNTR4,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
RPE,-0.024308098,0.00E+00,0,0,0,0,-0.021448321,0.00E+00,0,0,0,0,-0.018588545,0.00E+00,0,0,0.00E+00,0,-0.021448321,-0.002908133,-0.002908133,0.049284247,-0.002908133,0.071484226
RPI,-0.024326487,0.00E+00,0,0,0,0,-0.021464547,0.00E+00,0,0,0,0,-0.018602607,0.00E+00,0,0,0.00E+00,0,-0.021464547,-0.002910333,-0.002910333,0.018102447,-0.002910333,0.040302426
SACCD1,0.023922485,0,0,0,0,0,0.021108075,0,0,0,0,0,0.018293665,0,0,0,0,0,0.021108075,0.002862,0.002862,0.002862,0.002862,0.002862
SACCD2,0.023922485,0,0,0,0,0,0.021108075,0,0,0,0,0,0.018293665,0,0,0,0,0,0.021108075,0.002862,0.002862,0.002862,0.002862,0.002862
SADT,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
SAM24MT,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBPP1er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBPP2er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBTD_D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBTD_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBT_Dt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBT_Lt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERATi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERD_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPT,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
SERTRS,0.015496956,0,0,0,0,0,0.013673784,0,0,0,0,0,0.011850613,0,0,0,0,0,0.013673784,0.001854,0.001854,0.001854,0.001854,0.001854
SERt2m,0,-0.100738751,-0.107784431,1.23E-32,-0.118389897,-1.23E-16,0,-0.03626595,-0.043912176,0,-0.042620363,-5.15E-13,0,0,0,0,0.00E+00,0.00E+00,0,-0.0047469,-0.012748542,0,-0.006219197,0
SERt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
SFGTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHCHF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHK3D,0.022091938,0,0,0,0.00E+00,0.00E+00,0.019492887,0,0,0,0.00E+00,0.00E+00,0.016893835,0.00E+00,0,0,0.00E+00,0.00E+00,0.019492887,0.002643,0.002643,0.002643,0.002643,0.002643
SHKK,0.022091938,0,0,0,0.00E+00,0.00E+00,0.019492887,0,0,0,0.00E+00,0.00E+00,0.016893835,0.00E+00,0,0,0.00E+00,0.00E+00,0.019492887,0.002643,0.002643,0.002643,0.002643,0.002643
SHSL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHSL4r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLCBK1,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
SLCBK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLFAT,0.004789512,0.201477502,0.215568862,0,0.197316496,0,0.00422604,0.072531901,0.087824351,0,0.071033938,0,0.003662568,0,0,0,0,0.00E+00,0.00422604,0.000573,0.013336884,0.000573,0.000573,0.000573
SO3ti,0,0.201477502,0.215568862,-1.84E-47,0.197316496,0,0,0.072531901,0.087824351,0,0.071033938,0,0,0,0,0,0,0,0,0,0.012763884,0,0,0
SO4ti,0.006461244,0.201477502,0.215568862,0,0.197316496,2.94E-32,0.005701098,0.072531901,0.087824351,0,0.071033938,0,0.004940951,0,0,0,0.00E+00,0,0.005701098,0.000773,0.013536884,0.000773,0.000773,0.000773
SPH1Pter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPHPL,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
SPMDAT1,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
SPMDt3i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPMDtex2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPMS,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
SPRMS,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
SPRMt2i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SQ23EPXter,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
SQLEr,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
SQLErx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SQLS,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
SQLter,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
SRB_Lt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSALy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCCt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCCtm,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07E-13,0.088495575,-3.27E-13,1.10E-16,0,0,0,0,0,0,0
SUCD1m,0.73702543,0.00E+00,0,0,0,0,0.885610673,0,0,0,0,0,1.034195917,0.126126126,0.088495575,0.126126126,0.126126126,0.088495575,0.885610673,0,0,0,0,0
SUCD2_u6m,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCD3_u6m,0.73702543,0,0,0,0.00E+00,0.00E+00,0.885610673,0.00E+00,0,0,0,0.00E+00,1.034195917,0.126126126,0.088495575,0.126126126,0.126126126,0.088495575,0.885610673,0,0,0,0,0
SUCFUMtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCOASm,-0.73702543,0.00E+00,0,0,0,0,-0.885610673,0,0,0,0.00E+00,0,-1.034195917,0,0,0,0,0.00E+00,-0.885610673,0,0,0,0,0
SUCRe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCRt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SULR,-0.004789512,0.00E+00,0,0,0.00E+00,0.00E+00,-0.00422604,0,0,0,0.00E+00,0,-0.003662568,0,0,0,0.00E+00,0,-0.00422604,-0.000573,-0.000573,-0.000573,-0.000573,-0.000573
T4HCINNMFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGL_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TALA,-0.00110808,0.00E+00,0,0,0.00E+00,0,-0.000977717,0.00E+00,0,0,0.00E+00,0,-0.000847355,0.00E+00,0,0,0.00E+00,0.00E+00,-0.000977717,-0.000132567,-0.000132567,-0.021145347,-0.000132567,-0.043345326
TAUDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAURt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCHOLAabcv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THFATm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THFGLUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THFOXR,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
THIORDXi,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0.001106,0,0.000811193,0
THIORDXm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
THIORDXni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THIORDXp,0,-0.201477502,-0.215568862,-2.11E-32,-0.197316496,6.69E-32,0,-0.072531901,-0.087824351,-3.70E-30,-0.071033938,5.19E-31,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,-0.014562884,1.38E-34,-0.001504193,6.68E-34
THMDPe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THMDt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THMP,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
THMPPt2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THMPe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THMt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRA2i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRAi,0,0.201477502,0.215568862,-2.46E-32,0.236779795,0,0,0.072531901,0.087824351,0,0.085240726,0,0,0,0,0,0,0,0,0.0102466,0.026249884,0,0.013191193,0
THRD_L,0.015555466,0,0,0,0,0.00E+00,0.013725411,0,0,0,0,0,0.011895356,0,0,0,0,0,0.013725411,0.001861,0.001861,0.001861,0.001861,0.001861
THRD_Lm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRS,0.031553941,0.201477502,0.215568862,-2.46E-32,0.236779795,4.04E-48,0.027841713,0.072531901,0.087824351,1.88E-33,0.085240726,0,0.024129484,0,0,0,0,0,0.027841713,0.0140216,0.030024884,0.003775,0.016966193,0.003775
THRTRS,0.015998475,0,0,0,0,0,0.014116302,0,0,0,0,0,0.012234128,0,0,0,0,0,0.014116302,0.001914,0.001914,0.001914,0.001914,0.001914
THRTRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRt2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THRt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THYMt3r,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THZPSN1_SC,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
THZPSN2_SC,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
TKT1,-0.00110808,0.00E+00,0,0,0.00E+00,0,-0.000977717,0.00E+00,0,0,0.00E+00,0,-0.000847355,0.00E+00,0,0,0.00E+00,0.00E+00,-0.000977717,-0.000132567,-0.000132567,-0.021145347,-0.000132567,-0.043345326
TKT2,-0.023200018,0.00E+00,0,0,0.00E+00,0,-0.020470604,0.00E+00,0,0,0.00E+00,0,-0.01774119,0.00E+00,0,0,0.00E+00,0.00E+00,-0.020470604,-0.002775567,-0.002775567,-0.023788347,-0.002775567,-0.045988326
TMDK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMDPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMDPP,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMDPPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMDS,0.000300912,0.00E+00,0,0,0.00E+00,0,0.00026551,0,0,0,0,0,0.000230109,0,0,0,0,0,0.00026551,3.60E-05,3.60E-05,3.60E-05,3.60E-05,3.60E-05
TMN,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
TMPKr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMPPP,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
TPI,0.66851115,1,1,0.2,1,0.2,0.707509838,1,1,0.697478992,1,0.658914729,0.746508526,1,1,1,1,1,0.707509838,0.960341867,0.960341867,0.887136706,0.960341867,0.842736747
TRDOXtp,0,0.201477502,0.215568862,2.11E-32,0.197316496,-6.69E-32,0,0.072531901,0.087824351,3.71E-30,0.071033938,-5.19E-31,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0.014562884,-1.39E-34,0.001504193,-6.61E-34
TRDR,0.005792551,0,0,0,0,0,0.005111075,0,0,0,0,0,0.004429598,0,0,0,0,0,0.005111075,0,0,0,0,0
TRDRDtp,0,-0.201477502,-0.215568862,-2.11E-32,-0.197316496,6.69E-32,0,-0.072531901,-0.087824351,-3.71E-30,-0.071033938,5.19E-31,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,-0.014562884,1.39E-34,-0.001504193,6.61E-34
TRDRm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
TRE6PP,0.001955926,0,0,0,0,0,0.001725817,0,0,0,0,0,0.001495708,0,0,0,0,0,0.001725817,0.000234,0.000234,0.000234,0.000234,0.000234
TRE6PS,0.001955926,0,0,0,0,0,0.001725817,0,0,0,0,0,0.001495708,0,0,0,0,0,0.001725817,0.000234,0.000234,0.000234,0.000234,0.000234
TREH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TREHv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TREt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TREt2v,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIGS_SC,0.000551672,0,0,0,0,0,0.000486769,0,0,0,0,0,0.000421866,0,0,0,0,0,0.000486769,6.60E-05,6.60E-05,6.60E-05,6.60E-05,6.60E-05
TRPO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPS1,0.002373859,0,0,0,0,0,0.002094582,0,0,0,0,0,0.001815304,0.00E+00,0,0,0,0,0.002094582,0.000284,0.000284,0.000284,0.000284,0.000284
TRPTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
TRPTRS,0.002373859,0,0,0,0,0,0.002094582,0,0,0,0,0,0.001815304,0,0,0,0,0,0.002094582,0.000284,0.000284,0.000284,0.000284,0.000284
TRPTRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPt2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTCCOAtx,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0
TTDCAtr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRNFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRTAi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102,0.00102,0.00102,0.00102,0.00102
TYRTAim,0.008525833,0.00E+00,0,0,0,0,0.007522794,0.00E+00,0,0,0,0,0.006519755,0,0,0,0,0,0.007522794,0,0,0,0,0
TYRTAip,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRTRS,0.008525833,0,0,0,0,0,0.007522794,0,0,0,0,0,0.006519755,0,0,0,0,0,0.007522794,0.00102,0.00102,0.00102,0.00102,0.00102
TYRTRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRt2m,-0.008525833,0.00E+00,0,0,0,0,-0.007522794,0.00E+00,0,0,0,0,-0.006519755,0,0,0,0,0,-0.007522794,0,0,0,0,0
TYRt2p,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRt6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYRt7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDPACGLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
UDPG4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDPGALt2g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGLYCHr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMPK,0.004237841,0.00E+00,0,0,0.00E+00,0.00E+00,0.003739271,0.00E+00,0,0,0,0.00E+00,0.003240702,0.00E+00,0,0,0.00E+00,0.00E+00,0.003739271,0.000507,0.000507,0.000507,0.000507,0.000507
UMPKn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMPtn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNK3,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
